4	5	1983	27.73	22.21	90.0	135.0
5	5	1983	27.88	24.4	112.5	135.0
6	5	1983	28.04	25.98	90.0	112.5
7	5	1983	27.96	31.53	112.5	135.0
8	5	1983	28.5	36.02	90.0	112.5
9	5	1983	28.07	34.03	112.5	112.5
10	5	1983	27.64	33.77	90.0	112.5
11	5	1983	27.73	38.66	90.0	112.5
12	5	1983	27.9	40.76	90.0	112.5
13	5	1983	27.49	39.12	90.0	112.5
14	5	1983	26.46	27.99	112.5	180.0
15	5	1983	27.32	37.02	112.5	112.5
16	5	1983	26.63	41.73	90.0	135.0
17	5	1983	25.86	31.82	90.0	157.5
18	5	1983	26.79	15.17	0.0	135.0
19	5	1983	26.92	13.34	0.0	135.0
20	5	1983	26.46	24.05	112.5	157.5
21	5	1983	26.14	27.2	112.5	135.0
22	5	1983	27.66	35.66	112.5	135.0
23	5	1983	27.77	34.93	112.5	135.0
24	5	1983	27.34	31.82	112.5	135.0
25	5	1983	26.94	31.59	112.5	112.5
26	5	1983	27.5	37.82	90.0	112.5
27	5	1983	26.85	31.95	90.0	112.5
28	5	1983	27.3	41.09	90.0	112.5
29	5	1983	27.62	33.42	112.5	112.5
30	5	1983	26.22	35.88	67.5	112.5
31	5	1983	25.52	25.81	67.5	180.0
1	6	1983	26.13	36.59	112.5	157.5
2	6	1983	25.6	38.94	112.5	135.0
3	6	1983	25.46	36.64	112.5	135.0
4	6	1983	26.43	43.44	112.5	135.0
5	6	1983	26.7	37.16	135.0	135.0
6	6	1983	26.83	32.77	112.5	135.0
7	6	1983	26.94	30.82	112.5	112.5
8	6	1983	26.54	40.51	67.5	90.0
9	6	1983	27.36	27.8	90.0	90.0
10	6	1983	27.03	26.99	90.0	112.5
11	6	1983	26.49	25.97	67.5	90.0
12	6	1983	27.96	39.32	90.0	90.0
13	6	1983	27.72	32.47	90.0	90.0
14	6	1983	27.26	25.46	90.0	90.0
15	6	1983	27.27	22.43	90.0	112.5
16	6	1983	27.2	17.74	90.0	112.5
17	6	1983	26.78	19.23	135.0	157.5
18	6	1983	26.47	21.97	135.0	157.5
19	6	1983	26.36	27.36	135.0	135.0
20	6	1983	26.78	7.47	0.0	157.5
21	6	1983	26.46	10.24	0.0	157.5
22	6	1983	26.14	1.86	0.0	45.0
23	6	1983	26.7	6.64	0.0	337.5
24	6	1983	25.78	5.6	0.0	225.0
25	6	1983	26.87	24.89	112.5	157.5
26	6	1983	27.3	18.88	112.5	135.0
27	6	1983	26.97	15.73	0.0	157.5
28	6	1983	26.44	29.37	90.0	157.5
29	6	1983	26.2	34.73	90.0	90.0
30	6	1983	27.18	31.9	112.5	112.5
1	7	1983	26.6	38.02	90.0	112.5
2	7	1983	26.63	43.19	112.5	112.5
3	7	1983	26.12	34.94	112.5	112.5
4	7	1983	26.15	26.87	112.5	135.0
5	7	1983	26.15	30.32	90.0	112.5
6	7	1983	26.77	23.54	90.0	135.0
7	7	1983	25.42	26.62	135.0	157.5
8	7	1983	25.73	36.55	90.0	135.0
9	7	1983	25.96	39.97	90.0	112.5
10	7	1983	25.68	44.12	90.0	112.5
